date,atmp_max,atmp_min,dwpt_max,dwpt_min,pcpn,srad,stmp_10cm_max,stmp_10cm_min,stmp_50cm_max,stmp_50cm_min
02/10/2001,-6.6,-9.4,,,0,6310,,,,
02/11/2001,-2.4,-10.3,,,0.51,10560,,,,
02/12/2001,-0.6,-8.8,,,0,5965.7,,,,
02/13/2001,0.2,-2.8,,,0,4672.6,,,,
02/14/2001,0,-6.7,,,0,3526.4,,,,
02/15/2001,-0.2,-7.7,,,0,11372,,,,
02/16/2001,-3,-10,,,0,4615.9,,,,
02/17/2001,-9.2,-12.5,,,0,6455.1,,,,
02/18/2001,-3.9,-13.3,,,0,13182,,,,
02/19/2001,0.1,-3.9,,,0,2326.9,,,,
02/20/2001,-2.6,-10.2,,,0,14208,,,,
02/21/2001,-9.8,-14.3,,,0,12040,,,,
02/22/2001,-5.1,-15.8,,,0,6124.5,,,,
02/23/2001,-3.9,-10.5,,,0,12085,,,,
02/24/2001,0.2,-9.9,,,0.25,3596.8,,,,
02/25/2001,8.5,-2.8,,,11.18,2638.2,,,,
02/26/2001,1.8,-4.9,,,0,8203.1,,,,
02/27/2001,-4,-10.2,,,0,15019,,,,
02/28/2001,-5.6,-10.7,,,0,11579,,,,
03/01/2001,-0.6,-7,,,0,8297,,,,
03/02/2001,1.5,-2.5,,,0,13722,,,,
03/03/2001,6.1,-4.1,,,0,15340,,,,
03/04/2001,-2.2,-8,,,0,12116,,,,
03/05/2001,-3.8,-8.5,,,0,9169.8,,,,
03/06/2001,-1.7,-5.1,,,0,6646.7,,,,
03/07/2001,2.2,-3.3,,,0.25,12557,,,,
03/08/2001,0.2,-2.9,,,0.25,12162,,,,
03/09/2001,-2.4,-6.8,,,0.25,7050.4,,,,
03/10/2001,3.7,-9.3,,,0,12292,,,,
03/11/2001,-0.9,-9.3,,,0.51,16297,,,,
03/12/2001,1.3,-9.2,,,1.27,3702.4,,,,
03/13/2001,2.1,-1.1,,,5.08,5390.3,,,,
03/14/2001,4.6,-0.2,,,0,15591,,,,
03/15/2001,3.8,-3.1,,,0,14109,,,,
03/16/2001,1.8,-4.1,,,0,18339,,,,
03/17/2001,3.4,-5.3,,,0,17848,,,,
03/18/2001,7.2,-8.1,,,0,20662,,,,
03/19/2001,9.9,-4.4,,,0,18025,,,,
03/20/2001,12.2,-3.2,,,0,20597,,,,
03/21/2001,9.7,-3.3,,,0,18181,,,,
03/22/2001,9.2,-5.5,,,0,20095,,,,
03/23/2001,3.7,-3.8,,,0,18129,,,,
03/24/2001,-3.1,-8.2,,,0,9046.3,,,,
03/25/2001,-7.5,-10.1,,,0,14428,,,,
03/26/2001,-3.6,-10.5,,,0.25,11959,,,,
03/27/2001,-1.2,-5.7,,,0,9164.8,,,,
03/28/2001,5.5,-5.8,,,0.25,17999,,,,
03/29/2001,5.4,-0.2,,,0.25,10966,,,,
03/30/2001,8.7,-0.9,,,0,18858,,,,
03/31/2001,9,-0.6,,,0,15536,,,,
04/01/2001,5.3,0.3,,,0,6887.8,,,,
04/02/2001,7.5,0.4,,,0,10310,,,,
04/03/2001,6.2,-2.5,,,2.54,10669,,,,
04/04/2001,12.5,-2.3,,,0,23206,,,,
04/05/2001,12.5,3.4,,,6.35,9872.1,,,,
04/06/2001,6.9,4,,,3.56,7803.7,,,,
04/07/2001,22.8,3.5,,,7.87,10817,,,,
04/08/2001,14.3,2.7,,,0,19123,,,,
04/09/2001,8.2,2,,,0,7451.7,,,,
04/10/2001,13.6,3.6,,,0,13096,,,,
04/11/2001,13.1,4.6,,,20.32,3512.8,,,,
04/12/2001,16.5,4.9,,,6.6,7449.9,,,,
04/13/2001,10.3,2.6,,,0,21686,,,,
04/14/2001,14,3,,,0.51,22577,,,,
04/15/2001,15,2.4,,,0,18490,,,,
04/16/2001,7.9,-1.5,,,0.76,8678,,,,
04/17/2001,4,-1.6,,,0,24682,,,,
04/18/2001,9,-0.4,,,0,25711,,,,
04/19/2001,16,-0.8,,,0,23398,,,,
04/20/2001,11.9,7.4,,,0,5959.5,,,,
04/21/2001,23.8,9.1,,,0.25,13050,,,,
04/22/2001,13.5,3.2,,,0,17685,,,,
04/23/2001,23.3,8.4,,,0.51,12323,,,,
04/24/2001,12.2,1.5,,,2.54,26450,,,,
04/25/2001,16.6,1.8,,,0,25485,,,,
04/26/2001,18.3,8.4,,,1.02,11657,,,,
04/27/2001,14.5,3.3,,,0,27224,,,,
04/28/2001,16.5,0.6,,,0,27622,,,,
04/29/2001,24.5,5.7,,,0,23821,,,,
04/30/2001,28.4,14.8,,,0,23815,,,,
05/01/2001,26.1,13.6,,,0,12179,,,,
05/02/2001,24,13.4,,,0,14564,,,,
05/03/2001,19.7,8.8,,,12.7,8150.9,,,,
05/04/2001,17.4,7.4,,,14.99,15889,,,,
05/05/2001,20.8,5.4,,,0,23074,,,,
05/06/2001,19.8,10.6,,,0,17372,,,,
05/07/2001,24.9,10.4,,,3.05,13847,,,,
05/08/2001,20.6,7.4,,,0,27077,,,,
05/09/2001,24.4,7.1,,,0,27772,,,,
05/10/2001,25.8,13.3,,,5.84,24927,,,,
05/11/2001,13.5,4.4,,,2.79,14547,,,,
05/12/2001,12.8,2.2,,,0,29259,,,,
05/13/2001,18.2,2.7,,,0,19144,,,,
05/14/2001,21.4,4.9,,,0,17205,,,,
05/15/2001,17.9,10.5,,,26.92,12728,,,,
05/16/2001,19.6,12.5,,,9.65,9411.5,,,,
05/17/2001,26.7,11.9,,,1.27,24268,,,,
05/18/2001,21.5,9.8,,,0,29590,,,,
05/19/2001,23.6,7.5,,,0,28673,,,,
05/20/2001,26.1,10.1,,,0,27223,,,,
05/21/2001,22.1,12.1,,,7.87,10707,,,,
05/22/2001,16.5,8.6,,,0,21518,,,,
05/23/2001,17.2,7.2,,,1.27,18430,,,,
05/24/2001,19.1,7.7,,,15.75,12618,,,,
05/25/2001,15,7.3,,,4.57,14058,,,,
05/26/2001,17.1,9,,,6.1,19385,,,,
05/27/2001,15.5,8,,,4.57,8643.3,,,,
05/28/2001,19.8,8.6,,,0,29400,,,,
05/29/2001,14,7.3,,,0,30015,,,,
05/30/2001,15.8,4.3,,,0,28019,,,,
05/31/2001,20.3,3.3,,,0,25785,,,,
06/01/2001,12.7,6.9,,,20.07,4124.4,,,,
06/02/2001,13.2,5.8,,,13.21,5534.5,,,,
06/03/2001,10.3,6.7,,,0,9788.8,,,,
06/04/2001,15.3,5.9,,,0,13630,,,,
06/05/2001,18,5.7,,,0.25,13780,,,,
06/06/2001,24.1,9.9,,,0,30638,,,,
06/07/2001,25.4,10.6,,,0,30984,,,,
06/08/2001,23.3,7.7,,,0,31251,,,,
06/09/2001,24.7,10.1,,,5.59,21729,,,,
06/10/2001,22.3,11.2,,,4.06,11709,,,,
06/11/2001,25.4,14.2,,,0,24306,,,,
06/12/2001,27.2,15,,,2.29,23706,,,,
06/13/2001,32.5,14.6,,,0,26460,,,,
06/14/2001,33.2,23.4,,,0,26310,,,,
06/15/2001,29.6,16.5,,,10.16,14086,,,,
06/16/2001,25.1,13.2,,,0.25,30523,,,,
06/17/2001,23.4,11.9,,,0,28424,,,,
06/18/2001,25.1,15.2,,,9.4,9164.3,,,,
06/19/2001,25.8,16.1,,,0,24663,,,,
06/20/2001,25.3,12.5,,,0,30299,,,,
06/21/2001,23.4,12.2,,,0,17689,,,,
06/22/2001,17.9,11.2,,,0,17934,,,,
06/23/2001,24.4,9.8,,,0,30961,,,,
06/24/2001,26.5,13.2,,,0,30013,,,,
06/25/2001,30.4,14.3,,,0,29836,,,,
06/26/2001,30.7,16.3,,,0,29727,,,,
06/27/2001,31.1,16.1,,,0,27781,,,,
06/28/2001,31.4,17.3,,,0,28656,,,,
06/29/2001,29.9,18.6,,,0,27302,,,,
06/30/2001,29.2,19.4,,,0,18917,,,,
07/01/2001,19.9,8.2,,,0,27507,,,,
07/02/2001,22,5.9,,,0.76,26639,,,,
07/03/2001,23.1,10.7,,,0.25,25260,,,,
07/04/2001,23.4,13.6,,,0.76,30389,,,,
07/05/2001,19.5,10.6,,,0,30980,,,,
07/06/2001,24.4,8.7,,,0,27039,,,,
07/07/2001,28.6,17.8,,,0,17240,,,,
07/08/2001,31,14.7,,,0,29683,,,,
07/09/2001,31.5,16.6,,,0,23962,,,,
07/10/2001,27.7,15.2,,,0,29202,,,,
07/11/2001,22.3,13.8,,,0,29816,,,,
07/12/2001,23.2,12.4,,,0,30188,,,,
07/13/2001,25.5,11.8,,,0,30199,,,,
07/14/2001,29.6,11.9,,,0,27363,,,,
07/15/2001,28.4,16.8,,,0,13445,,,,
07/16/2001,30.7,17,,,0,21697,,,,
07/17/2001,30.5,17.8,,,0,18221,,,,
07/18/2001,27,16.8,,,0,11738,,,,
07/19/2001,30.1,17.8,,,0,17181,,,,
07/20/2001,30.2,20.6,,,1.02,12979,,,,
07/21/2001,32.5,20.2,,,0,23141,,,,
07/22/2001,34.1,21.3,,,0,22414,,,,
07/23/2001,32.5,21.7,,,0,16756,,,,
07/24/2001,28.4,18.4,,,0,26795,,,,
07/25/2001,24.7,15.3,,,0,19584,,,,
07/26/2001,24.1,14.5,,,0,29156,,,,
07/27/2001,26.7,10.1,,,0,24557,,,,
07/28/2001,21.4,15.2,,,2.03,6100,,,,
07/29/2001,28.4,18.2,,,0,25218,,,,
07/30/2001,28.8,16.7,,,0,22948,,,,
07/31/2001,35.4,18.4,,,0,23670,,,,
08/01/2001,34.4,24.6,,,0,14739,,,,
08/02/2001,29.1,20,,,0,11783,,,,
08/03/2001,29.4,16.1,,,0,27542,,,,
08/04/2001,32.5,15,,,0,27118,,,,
08/05/2001,34.1,17.1,,,0,25948,,,,
08/06/2001,33.8,22.3,,,0,23854,,,,
08/07/2001,34.1,23.1,,,0,26695,,,,
08/08/2001,35.4,23.2,,,0,23094,,,,
08/09/2001,33.3,20,,,7.37,16645,,,,
08/10/2001,22,14.5,,,0,22648,,,,
08/11/2001,25.6,13.6,,,0,24254,,,,
08/12/2001,27.1,13.6,,,0,23156,,,,
08/13/2001,22.8,14.4,,,0,26086,,,,
08/14/2001,25.4,10.9,,,0,26211,,,,
08/15/2001,25.3,15.9,,,1.27,13427,,,,
08/16/2001,18.8,15.3,,,12.95,2926.7,,,,
08/17/2001,22.8,16.1,,,1.52,9990.1,,,,
08/18/2001,25,15.2,,,0.51,10139,,,,
08/19/2001,21.8,16.9,,,0.51,10950,,,,
08/20/2001,24.1,14.8,,,0,25511,,,,
08/21/2001,28,13.3,,,0,22972,,,,
08/22/2001,27.9,17.2,,,0,11531,,,,
08/23/2001,24.8,18.1,,,0,16747,,,,
08/24/2001,27,17.3,,,0,19082,,,,
08/25/2001,,,,,,,,,,
08/26/2001,24.2,16.6,,,34.04,22073,,,,
08/27/2001,26.1,16,,,0.25,11909,,,,
08/28/2001,24.1,14.3,,,0,24462,,,,
08/29/2001,26.8,13,,,0,23547,,,,
08/30/2001,28.1,18.7,,,2.54,16720,,,,
08/31/2001,19.7,10.4,,,0,10869,,,,
