id,pe,obstime,name,wfo,lat,lon,prod_id,1in,2in,4in,6in,8in,12in,20in,24in,40in,50in,60in,Date Range,Shallowest,ShallowestDepth
HOFM5,TV,2023-11-02 13:45:00,Hoffman 7SSW,MPX,45.745277777778,-95.857222222222,KWOHRRSMSR,0,0,0,41,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,6
HOKM5,TV,2023-11-02 12:00:00,Hokah 4NW,ARX,43.795555555556,-91.426388888889,KARXRR3ARX,0,40,43,0,47,0,52,0,57,0,60,2023/10/30-2023/11/02,40,2
JOUM7,TV,2023-11-02 12:00:00,Vanzant 3NE,SGF,36.997222222222,-92.259444444444,KWBCSCNMO,0,99,63,0,62,0,62,0,73,0,0,2023/10/30-2023/11/02,99,2
JSPM5,TV,2023-11-02 13:15:00,Jasper 5SSW,FSD,43.776944444444,-96.437222222222,KWOHRRSMSR,0,0,0,41,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,6
KNAI4,TV,2023-11-02 14:00:00,Kanawha 1S,DMX,42.931111111111,-93.795,KDMXRR5DMX,0,0,37,0,0,47,0,0,0,55,0,2023/10/30-2023/11/02,37,4
KNDN8,TV,2023-11-02 14:00:00,Kindred 2SE,FGF,46.6316666666667,-97.0002777777778,KWOHRRSMSR,0,0,0,0,40,42,46,0,53,0,0,2023/10/30-2023/11/02,40,8
LKCM4,TV,2023-10-30 12:00:00,Lake City Exp Farm,APX,44.308888888889,-85.205,KAPXRR3APX,0,43,39,0,23,0,39,0,48,0,48,2023/10/30-2023/11/02,43,2
LMBM5,TV,2023-11-02 13:30:00,Lamberton 1NE,MPX,44.2391666666667,-95.3152777777778,KWOHRRSMSR,0,0,0,45,0,0,0,0,0,0,0,2023/10/30-2023/11/02,45,6
LSX,TV,2023-11-02 11:00:00,Weldon Spring - St Louis WFO,LSX,38.698888888889,-90.682777777778,KLSXRR3LSX,0,0,48,0,0,0,0,0,64,0,0,2023/10/30-2023/11/02,48,4
LUVM5,TV,2023-11-02 13:30:00,Luverne,FSD,43.6541666666667,-96.2008333333333,KWOHRRSMSR,0,0,0,35,0,0,0,0,0,0,0,2023/10/30-2023/11/02,35,6
LVNM5,TV,2023-11-02 13:15:00,Leavenworth ,MPX,44.2275,-94.806388888889,KWOHRRSMSR,0,0,0,42,0,0,0,0,0,0,0,2023/10/30-2023/11/02,42,6
MFDW3,TV,2023-11-02 12:30:00,Marshfield - Exp Farm,GRB,44.641111111111,-90.133333333333,KGRBRR3GRB,0,41,45,0,45,0,48,0,56,0,57,2023/10/30-2023/11/02,41,2
MKX,TV,2023-11-02 12:00:00,Sullivan 3SE - Milwaukee WFO,MKX,42.9675,-88.549722222222,KMKXRR3MKX,0,41,42,0,42,0,0,0,0,0,52,2023/10/30-2023/11/02,41,2
MMTI2,TV,2023-11-02 13:00:00,Monmouth 4NW - U Illinois Research Cntr,DVN,40.936111111111,-90.719722222222,KDVNRR3DVN,0,0,43,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,43,4
MPXM5,TV,2023-11-02 12:00:00,Chanhassen NWS WFO,MPX,44.8496,-93.5644,KMPXRR3MPX,0,29,33,0,39,0,44,0,51,0,54,2023/10/30-2023/11/02,29,2
MRTM5,TV,2023-11-02 13:30:00,Morristown - CSAH44,MPX,44.228611111111,-93.449166666667,KWOHRRSMSR,0,0,0,43,0,0,0,0,0,0,0,2023/10/30-2023/11/02,43,6
MSKM5,TV,2023-11-02 13:00:00,Wheaton 7NE - CSAH11,ABR,45.8901,-96.4072,KWOHRRSMSR,0,0,0,40,0,0,0,0,0,0,0,2023/10/30-2023/11/02,40,6
MWOW3,TV,2023-11-02 12:00:00,Mukwonago 5W - Eagleville,MKX,42.853888888889,-88.435555555556,KMKXRR3MKX,0,43,45,0,47,0,49,0,54,0,56,2023/10/30-2023/11/02,43,2
NASI4,TV,2023-11-02 13:59:00,Nashua 2SW,ARX,42.932777777778,-92.563333333333,KDMXRR5DMX,0,0,35,0,0,43,0,47,0,54,0,2023/10/30-2023/11/02,35,4
NCEN8,TV,2023-11-02 13:45:00,Neche,FGF,48.9897,-97.5566,KWOHRRSMSR,0,0,0,0,41,42,44,0,49,0,0,2023/10/30-2023/11/02,41,8
NCHW3,TV,2023-11-02 13:00:00,Necedah 5WNW (CRN),ARX,44.060277777778,-90.173611111111,KWOHRRSMSR,0,38,40,0,42,0,46,0,51,0,0,2023/10/30-2023/11/02,38,2
NELW3,TV,2023-11-01 12:00:00,Neillsville 3ESE,ARX,44.537777777778,-90.535,KARXRR3ARX,0,36,38,0,41,0,45,0,51,0,52,2023/10/30-2023/11/02,36,2
NGTN8,TV,2023-11-02 14:00:00,Northgate 5ESE (CRN),BIS,48.9675,-102.20333333333,KWOHRRSMSR,0,38,39,0,39,0,44,0,0,0,0,2023/10/30-2023/11/02,38,2
NSSI4,TV,2023-11-02 13:00:00,Prairie City 4SW - Neil Smith NWR,DMX,41.556111111111,-93.285555555556,KWOHRRSMSR,0,0,43,0,46,0,52,0,54,0,0,2023/10/30-2023/11/02,43,4
NWLI4,TV,2023-11-02 14:00:00,Newell 1SSW,FSD,42.589722222222,-95.008888888889,KDMXRR5DMX,0,0,38,0,0,42,0,48,0,53,0,2023/10/30-2023/11/02,38,4
OGDI2,TV,2023-11-02 11:00:00,Ogden,ILX,40.11,-87.9566666666667,KILXRR3ILX,0,0,46,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,46,4
OKLI4,TV,2023-11-02 14:00:00,Oakland 12E,OAX,41.31,-95.174166666667,KDMXRR5DMX,0,0,43,0,0,45,0,51,0,57,0,2023/10/30-2023/11/02,43,4
OSTI4,TV,2023-11-02 13:45:00,Oskaloosa 1N,DMX,41.3157,-92.649,KDMXRR5DMX,0,0,42,0,0,73,0,72,0,0,0,2023/10/30-2023/11/02,42,4
OWMM5,TV,2023-11-02 13:00:00,Owatonna,MPX,44.102222222222,-93.193333333333,KWOHRRSMSR,0,0,0,41,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,6
PIPM5,TV,2023-11-02 13:30:00,Pipestone 1NNW,FSD,44.013888888889,-96.325833333333,KWOHRRSMSR,0,0,0,38,0,0,0,0,0,0,0,2023/10/30-2023/11/02,38,6
PLOW3,TV,2023-11-01 12:00:00,Plover 1S,GRB,44.4427777777778,-89.5452777777778,KGRBRR3GRB,0,36,37,0,43,0,50,0,54,0,56,2023/10/30-2023/11/02,36,2
PVLM5,TV,2023-11-02 13:00:00,Paynesville 1ENE - MN23,MPX,45.384444444444,-94.695833333333,KWOHRRSMSR,0,0,0,43,0,0,0,0,0,0,0,2023/10/30-2023/11/02,43,6
PVRM5,TV,2023-11-02 13:30:00,Providence 5NE,MPX,44.8848,-96.0522222222222,KWOHRRSMSR,0,0,0,42,0,0,0,0,0,0,0,2023/10/30-2023/11/02,42,6
PYVI3,TV,2023-11-02 10:00:00,Perrysville,IND,40.07,-87.5,KINDRR3IND,0,0,49,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,49,4
RUSM5,TV,2023-11-02 13:30:00,Russell,FSD,44.3222222222222,-95.9527777777778,KWOHRRSMSR,0,0,0,38,0,0,0,0,0,0,0,2023/10/30-2023/11/02,38,6
SBEI4,TV,2023-11-02 14:00:00,Ocheyedan 7WSW,FSD,43.365,-95.6425,KDMXRR5DMX,0,0,40,0,0,44,0,48,0,52,0,2023/10/30-2023/11/02,40,4
SBNI2,TV,2023-11-02 14:00:00,Shabbona 5NNE (CRN),LOT,41.843055555556,-88.851388888889,KWOHRRSMSR,0,43,46,0,46,0,0,0,0,0,0,2023/10/30-2023/11/02,43,2
SFZM5,TV,2023-11-02 13:00:00,Rochester 5SW - CR104,ARX,43.979166666667,-92.558333333333,KWOHRRSMSR,0,0,0,58,0,0,0,0,0,0,0,2023/10/30-2023/11/02,58,6
SHAI4,TV,2023-11-02 12:00:00,Correctionville 1NNE,FSD,42.4333,-95.7667,KWBCSCNIA,0,39,40,0,44,0,49,0,56,0,0,2023/10/30-2023/11/02,39,2
SIUI2,TV,2023-10-31 13:00:00,Belleville - SIU Ag Farm,LSX,38.5183333333333,-89.8408333333333,KLSXRR3LSX,0,0,51,0,0,0,48,0,0,0,0,2023/10/30-2023/11/02,51,4
SNDM5,TV,2023-11-02 13:00:00,Sandstone 6W (CRN),DLH,46.113055555556,-92.993611111111,KWOHRRSMSR,0,38,38,0,42,0,45,0,49,0,0,2023/10/30-2023/11/02,38,2
SNRM7,TV,2023-11-02 12:00:00,Gray Summit 1SE,LSX,38.4788,-90.8063,KWBCSCNMO,0,45,46,0,51,0,55,0,61,0,0,2023/10/30-2023/11/02,45,2
SPCM7,TV,2023-11-02 12:00:00,Spickard 6W,EAX,40.25,-93.716666666667,KWBCSCNMO,0,43,46,0,49,0,56,0,61,0,0,2023/10/30-2023/11/02,43,2
SPTM5,TV,2023-11-02 13:00:00,St Peter - MN Hwy 22,MPX,44.3075,-93.96,KWOHRRSMSR,0,0,0,34,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,6
SUFS2,TV,2023-11-02 14:00:00,Sioux Falls 14NNE (CRN),FSD,43.734722222222,-96.622222222222,KWOHRRSMSR,0,39,42,0,46,0,48,0,51,0,0,2023/10/30-2023/11/02,39,2
TPOI4,TV,2023-11-02 13:45:00,Quasqueton 4ESE - Timeless Prairie Orchard,MPX,42.38478,-91.67725,KDMXRR5DMX,0,0,41,0,0,45,0,51,0,0,0,2023/10/30-2023/11/02,41,4
UWPW3,TV,2023-11-02 12:00:00,Platteville 5ESE,MKX,42.707777777778,-90.39,KWBCSCNWI,0,42,42,0,44,0,49,0,55,0,0,2023/10/30-2023/11/02,42,2
WINI3,TV,2023-10-30 13:00:00,Winamac - Tippecanoe River,IWX,41.02,-86.62,KIWXRR3IWX,0,0,55,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,55,4
WLFI3,TV,2023-11-01 12:00:00,West Lafayette,IND,40.47,-87,KINDRR3IND,0,0,49,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,49,4
WMNI4,TV,2023-11-02 14:00:00,Wellman 2WNW,DVN,41.475277777778,-91.866666666667,KDMXRR5DMX,0,0,42,0,0,48,0,53,0,57,0,2023/10/30-2023/11/02,42,4
WPTM5,TV,2023-11-02 13:30:00,Westport ,MPX,45.7186,-95.16,KWOHRRSMSR,0,0,0,43,0,0,0,0,0,0,0,2023/10/30-2023/11/02,43,6
WRTM7,TV,2023-11-02 13:00:00,Salem 10W (CRN),SGF,37.634444444444,-91.7225,KWOHRRSMSR,0,47,42,0,49,0,54,0,55,0,0,2023/10/30-2023/11/02,47,2
WTPI4,TV,2023-11-02 13:59:00,West Point 4NNE,DVN,40.764166666667,-91.419722222222,KDMXRR5DMX,0,0,38,0,0,47,0,53,0,58,0,2023/10/30-2023/11/02,38,4
3SE,TB,2023-11-02 04:59:59,SPENCER,FSD,43.165277777778,-95.146666666667,KFSDRR3FSD,0,24,27,0,34,0,44,0,54,0,57,2023/10/30-2023/11/02,24,2
ABES2,TB,2023-11-02 13:00:00,ABERDEEN,ABR,45.455277777778,-98.414166666667,KABRRR3ABR,0,33,38,0,40,0,0,0,39,0,0,2023/10/30-2023/11/02,33,2
AIDN8,TB,2023-11-02 13:00:00,AMIDON,EAX,46.488,-103.316,KKRFEDIT,0,38,40,0,43,0,47,0,50,0,0,2023/10/30-2023/11/02,38,2
ALMW4,TB,2023-11-02 13:00:00,ALLADIN,UNR,44.5871,-104.2483,KKRFEDIT,0,35,37,0,41,0,46,0,51,0,0,2023/10/30-2023/11/02,35,2
ASAM8,TB,2023-11-02 13:00:00,ASHLAND,BYZ,45.5733,-106.1432,KKRFEDIT,0,33,36,0,37,0,43,0,49,0,0,2023/10/30-2023/11/02,33,2
ASBK1,TB,2023-11-02 15:00:00,ASHLAND BOTTOMS,ICT,39.125773,-96.63653,KKRFMESO,0,41,0,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,2
ATRS2,TB,2023-11-02 13:00:00,ANTELOPE RANGE,UNR,45.5194,-103.2885,KKRFEDIT,0,0,35,0,0,0,0,0,50,0,0,2023/10/30-2023/11/02,35,4
AVNW4,TB,2023-11-02 13:00:00,ALVA,UNR,44.8605,-104.5444,KKRFEDIT,0,35,37,0,40,0,45,0,48,0,0,2023/10/30-2023/11/02,35,2
BBMW4,TB,2023-11-02 13:00:00,WAPITI,RIW,44.4817,-109.3083,KKRFEDIT,0,36,36,0,38,0,42,0,48,0,0,2023/10/30-2023/11/02,36,2
BCHN8,TB,2023-11-02 13:00:00,BEACH,BIS,46.788888888889,-103.96611111111,KKRFEDIT,0,33,35,0,38,0,44,0,50,0,0,2023/10/30-2023/11/02,33,2
BDVM8,TB,2023-11-02 13:00:00,MT MESONET BROADVIEW,TFX,46.1281,-108.7554,KKRFEDIT,0,35,36,0,40,0,44,0,50,0,0,2023/10/30-2023/11/02,35,2
BEOK1,TB,2023-11-02 14:00:00,MITCHELL,GID,39.43712,-98.21001,KKRFMESO,0,45,0,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,45,2
BFMS2,TB,2023-11-02 13:00:00,BERESFORD,FSD,43.0526,-96.9041,KKRFEDIT,0,0,38,0,41,0,48,0,54,0,0,2023/10/30-2023/11/02,38,4
BKMS2,TB,2023-11-02 13:00:00,BROOKINGS,FSD,44.325,-96.7685,KKRFEDIT,0,35,36,0,40,0,46,0,51,0,0,2023/10/30-2023/11/02,35,2
BLWM8,TB,2023-11-02 13:00:00,MT MESONET BENTON LAKE,TFX,47.6907,-111.4736,KKRFEDIT,0,32,37,0,39,0,46,0,50,0,0,2023/10/30-2023/11/02,32,2
BOMN8,TB,2023-11-02 13:00:00,BOWMAN NDAWN,BIS,46.2,-103.47305555556,KKRFEDIT,0,35,40,0,42,0,47,0,51,0,0,2023/10/30-2023/11/02,35,2
BRYM8,TB,2023-11-02 13:00:00,BRADY,TFX,48.10323,-111.66432,KKRFEDIT,0,35,36,0,39,0,44,0,49,0,0,2023/10/30-2023/11/02,35,2
BTSM8,TB,2023-11-02 13:00:00,GREYCLIFF,TFX,45.7435,-109.8266,KKRFEDIT,0,39,41,0,42,0,46,0,0,0,0,2023/10/30-2023/11/02,39,2
BUSM8,TB,2023-11-02 13:00:00,BUSBY,BYZ,45.51856,-106.93155,KKRFEDIT,0,34,36,0,38,0,43,0,50,0,0,2023/10/30-2023/11/02,34,2
BVMK1,TB,2023-11-02 15:00:00,BELLEVILLE,TOP,38.81409,-97.675093,KKRFMESO,0,45,0,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,45,2
BWLS2,TB,2023-11-02 13:00:00,BOWLE,FSD,45.441111111111,-99.675833333333,KKRFEDIT,0,35,36,0,38,0,44,0,50,0,0,2023/10/30-2023/11/02,35,2
BYUM8,TB,2023-11-02 13:00:00,BYNUM,TFX,47.95719,-112.49437,KKRFEDIT,0,35,36,0,38,0,44,0,49,0,0,2023/10/30-2023/11/02,35,2
BZMM8,TB,2023-10-31 22:00:00,BOZEMAN,TFX,45.675,-111.155,KTFXRR3TFX,0,37,39,0,42,0,47,0,0,0,0,2023/10/30-2023/11/02,37,2
BZNM8,TB,2023-11-02 13:00:00,MT MESONET BOZEMAN,TFX,45.6634,-111.0721,KKRFEDIT,0,35,36,0,38,0,43,0,48,0,0,2023/10/30-2023/11/02,35,2
CBKK1,TB,2023-11-02 13:00:00,COLBY,GLD,39.39247,-101.06864,KGLDRR3GLD,0,0,43,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,43,4
CENS2,TB,2023-11-02 13:00:00,CENTERVILLE,FSD,43.043055555556,-96.903333333333,KFSDRR3FSD,0,0,34,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,4
CFCM8,TB,2023-11-02 13:00:00,COFFEE CREEK N,TFX,47.3934,-110.1083,KKRFEDIT,0,37,39,0,41,0,46,0,51,0,0,2023/10/30-2023/11/02,37,2
CHSM8,TB,2023-11-02 13:00:00,CHESTER,TFX,48.44775,-111.03759,KKRFEDIT,0,32,33,0,36,0,42,0,49,0,0,2023/10/30-2023/11/02,32,2
CKMK1,TB,2023-11-02 15:00:00,CLAY CENTER,TOP,39.41796,-97.13977,KKRFMESO,0,42,0,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,42,2
CLMS2,TB,2023-11-02 13:00:00,COLOME,UNR,43.2666666666667,-99.7166666666667,KKRFEDIT,0,35,36,0,37,0,43,0,0,0,0,2023/10/30-2023/11/02,35,2
COOM8,TB,2023-11-02 13:00:00,MT MESONET COONEY RESERVOIR,BYZ,45.4658,-109.2597,KKRFEDIT,0,38,39,0,41,0,45,0,50,0,0,2023/10/30-2023/11/02,38,2
CPTS2,TB,2023-11-02 13:00:00,CAPUTA,UNR,43.9833333333333,-103,KKRFEDIT,0,35,37,0,40,0,45,0,51,0,0,2023/10/30-2023/11/02,35,2
CRGN8,TB,2023-11-02 13:00:00,CARRINGTON,BIS,47.509,-99.131944444444,KKRFEDIT,0,37,37,0,38,0,44,0,50,0,0,2023/10/30-2023/11/02,37,2
CRMW4,TB,2023-11-02 13:00:00,CARLILE,UNR,44.4485,-104.8021,KKRFEDIT,0,30,32,0,35,0,42,0,46,0,0,2023/10/30-2023/11/02,30,2
CROM8,TB,2023-11-02 13:00:00,CROW AGENCY,TFX,45.586,-107.4383,KKRFEDIT,0,37,40,0,42,0,48,0,54,0,0,2023/10/30-2023/11/02,37,2
CSRN8,TB,2023-11-02 13:00:00,CARSON,BIS,46.443,-101.3738,KKRFEDIT,0,36,38,0,40,0,45,0,51,0,0,2023/10/30-2023/11/02,36,2
CSU01,TB,2023-11-02 15:00:00,AKRON AG,BOU,40.1548,-103.1419999,KKRFMESO,0,0,41,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,4
CSU02,TB,2023-10-31 19:00:00,AULT AG,BOU,40.569,-104.72,KKRFMESO,0,0,41,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,4
CSU04,TB,2023-11-02 15:00:00,BUENA VISTA AG,PUB,38.8315,-106.129,KKRFMESO,0,0,34,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,4
CSU05,TB,2023-11-02 15:00:00,BRIGGSDALE AG,GLD,40.5947,-104.319,KKRFMESO,0,0,39,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,39,4
CSU07,TB,2023-11-02 15:00:00,BURLINGTON SOUTH AG,GLD,39.2651,-102.109,KKRFMESO,0,0,40,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,40,4
CSU08,TB,2023-11-02 15:00:00,BURLINGTON 3 AG,GLD,39.3374,-102.196,KKRFMESO,0,0,37,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,37,4
CSU10,TB,2023-11-02 15:00:00,CHEROKEE PARK AG,BOU,40.8263,-105.267,KKRFMESO,0,0,34,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,4
CSU12,TB,2023-11-02 14:50:00,COWDREY AG,BOU,40.8659,-106.336,KKRFMESO,0,0,37,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,37,4
CSU19,TB,2023-11-02 15:00:00,FT COLLINS AERC AG,BOU,40.5947,-105.137,KKRFMESO,0,0,37,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,37,4
CSU20,TB,2023-11-02 15:00:00,CSU AG,BOU,40.6525,-105.0001,KKRFMESO,0,0,34,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,4
CSU21,TB,2023-11-02 15:00:00,FORT LUPTON AG,BOU,40.0011,-104.849,KKRFMESO,0,0,41,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,4
CSU23,TB,2023-11-02 15:00:00,GREELEY 4 AG,BOU,40.4487,-104.638,KKRFMESO,0,0,41,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,4
CSU25,TB,2023-11-02 15:00:00,HEBRON AG,BOU,40.5455,-106.388,KKRFMESO,0,0,35,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,35,4
CSU30,TB,2023-11-02 15:00:00,HAXTUN AG,BOU,40.6722,-102.647,KKRFMESO,0,0,38,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,38,4
CSU32,TB,2023-11-02 14:55:00,HOLYOKE AG,BOU,40.4909,-102.089,KKRFMESO,0,0,38,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,38,4
CSU33,TB,2023-11-02 15:00:00,IDALIA AG,BOU,39.7312,-102.302,KKRFMESO,0,0,44,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,44,4
CSU34,TB,2023-11-02 14:45:00,KIRK AG,GLD,39.6554,-102.621,KKRFMESO,0,0,42,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,42,4
CSU35,TB,2023-11-02 15:00:00,KERSEY 1 AG,BOU,40.3768,-104.532,KKRFMESO,0,0,34,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,4
CSU36,TB,2023-11-02 14:55:00,KERSEY 2 AG,BOU,40.3629,-104.478,KKRFMESO,0,0,40,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,40,4
CSU40,TB,2023-11-02 15:00:00,LARAND AG,PUB,40.6126,-106.30001,KKRFMESO,0,0,39,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,39,4
CSU41,TB,2023-11-01 23:35:00,LUCERNE AG,BOU,40.4756,-104.707,KKRFMESO,0,0,46,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,46,4
CSU44,TB,2023-11-02 15:00:00,LA SALLE AG,BOU,40.3349,-104.63,KKRFMESO,0,0,41,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,4
CSU50,TB,2023-11-02 15:00:00,PAOLI AG,GLD,40.4248,-102.475,KKRFMESO,0,0,37,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,37,4
CSU51,TB,2023-11-02 15:00:00,PECKHAM AG,BOU,40.3125,-104.727,KKRFMESO,0,0,33,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,33,4
CSU55,TB,2023-11-02 15:00:00,SEIBERT AG,GLD,39.1187,-102.925,KKRFMESO,0,0,41,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,41,4
CSU56,TB,2023-11-02 15:00:00,SAND CREEK MAS AG,PUB,38.5439,-102.503,KKRFMESO,0,0,40,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,40,4
CSU58,TB,2023-11-02 15:00:00,STRATTON AG,GLD,39.2986999,-102.522,KKRFMESO,0,0,42,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,42,4
CSU61,TB,2023-11-02 15:00:00,WOLFORD MTN  AG,BOU,40.1387,-106.415,KKRFMESO,0,0,32,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,32,4
CSU63,TB,2023-11-02 15:00:00,WRAY 2 AG,GLD,40.2187,-102.265,KKRFMESO,0,0,39,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,39,4
CSU66,TB,2023-11-01 18:05:00,YUMA AG,GLD,40.1504,-102.724,KKRFMESO,0,0,44,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,44,4
CSU67,TB,2023-11-02 14:55:00,ILIFF AG,BOU,40.7678,-103.045,KKRFMESO,0,0,37,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,37,4
CSU68,TB,2023-11-02 15:00:00,JEFFERSON AG,BOU,39.3542,-105.811,KKRFMESO,0,0,37,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,37,4
CSU71,TB,2023-11-02 15:00:00,ADAMS LANDFILL AG,BOU,39.7857,-103.798,KKRFMESO,0,0,34,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,34,4
CSU75,TB,2023-11-02 14:45:00,STERLING AG,BOU,40.2744,-103.014,KKRFMESO,0,0,35,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,35,4
CSU81,TB,2023-11-02 15:00:00,CLARK AG,GJT,40.7043,-106.934,KKRFMESO,0,0,38,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,38,4
CSU83,TB,2023-11-02 15:00:00,GRANBY AG,BOU,40.1047,-105.943,KKRFMESO,0,0,33,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,33,4
CSU86,TB,2023-11-02 15:00:00,KREMMLING AG,BOU,40.1154,-106.283,KKRFMESO,0,0,36,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,36,4
CSU91,TB,2023-11-02 15:00:00,CSU FT COLLINS,BOU,40.5762,-105.086,KKRFMESO,0,0,39,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,39,4
CTWS2,TB,2023-11-02 13:00:00,COTTONWOOD,UNR,43.9599,-101.8539,KKRFEDIT,0,33,35,0,37,0,45,0,53,0,0,2023/10/30-2023/11/02,33,2
CURN8,TB,2023-11-02 13:00:00,COURTNEY,BIS,47.221,-98.68,KKRFEDIT,0,39,40,0,41,0,45,0,50,0,0,2023/10/30-2023/11/02,39,2
DDC,TB,2023-11-02 12:00:00,DODGE CITY WFO,DDC,37.7727777777778,-99.9697222222222,KDDCRR3DDC,0,46,49,0,51,0,0,0,59,0,58,2023/10/30-2023/11/02,46,2
DKSN8,TB,2023-11-02 13:00:00,DICKINSON NDAWN,BIS,46.8948,-102.8128,KKRFEDIT,0,34,36,0,37,0,44,0,51,0,0,2023/10/30-2023/11/02,34,2
DOOM8,TB,2023-11-02 13:00:00,DOOLEY MT,GGW,48.8336,-104.3845,KKRFEDIT,0,34,35,0,37,0,43,0,48,0,0,2023/10/30-2023/11/02,34,2
DTMW4,TB,2023-11-02 13:00:00,DEVILS TOWER,UNR,44.713,-105.014,KKRFEDIT,0,35,36,0,40,0,45,0,51,0,0,2023/10/30-2023/11/02,35,2
DYRM8,TB,2023-11-02 13:00:00,DUPUYER,TFX,48.29556,-112.54923,KKRFEDIT,0,36,36,0,37,0,41,0,47,0,0,2023/10/30-2023/11/02,36,2
EDGN8,TB,2023-11-02 13:00:00,EDGELEY NDAWN,BIS,46.3192,-98.766,KKRFEDIT,0,41,42,0,43,0,47,0,51,0,0,2023/10/30-2023/11/02,41,2
EDTS2,TB,2023-11-02 13:00:00,EDGEMONT,UNR,43.47,-103.97,KKRFEDIT,0,33,34,0,38,0,46,0,0,0,0,2023/10/30-2023/11/02,33,2
EMLK1,TB,2023-11-02 15:00:00,ELMDALE,ICT,38.36252,-96.618227,KKRFMESO,0,50,0,0,0,0,0,0,0,0,0,2023/10/30-2023/11/02,50,2
FCMW4,TB,2023-11-02 13:00:00,FOUR CORNERS,UNR,44.1959,-104.2952,KKRFEDIT,0,33,34,0,37,0,44,0,47,0,0,2023/10/30-2023/11/02,33,2
FLDN8,TB,2023-11-02 13:00:00,FAIRFIELD,BIS,47.1253,-103.2432,KKRFEDIT,0,36,37,0,39,0,43,0,50,0,0,2023/10/30-2023/11/02,36,2
FLNS2,TB,2023-11-02 13:00:00,FLANDREAU,FSD,44.086666666667,-96.5849,KKRFEDIT,0,35,37,0,38,0,44,0,51,0,0,2023/10/30-2023/11/02,35,2
FNDN1,TB,2023-11-02 12:00:00,FRIEND,OAX,40.655833333333,-97.220833333333,KOAXRR3OAX,0,0,42,0,0,49,0,0,0,0,0,2023/10/30-2023/11/02,42,4
FRGM8,TB,2023-11-02 13:00:00,FORESTGROVE,TFX,47.10576,-109.08885,KKRFEDIT,0,35,36,0,39,0,42,0,47,0,0,2023/10/30-2023/11/02,35,2
FROM8,TB,2023-11-02 13:00:00,FROID MT,GGW,48.2579,-104.4966,KKRFEDIT,0,39,40,0,42,0,45,0,48,0,0,2023/10/30-2023/11/02,39,2
