elkrapids
daily summary

date,atmp_max,atmp_min,dwpt_max,dwpt_min,pcpn,srad,stmp_10cm_max,stmp_10cm_min,stmp_50cm_max,stmp_50cm_min
07/07/2004,16.8,12.9,,,0.25,8963.9,,,,
07/08/2004,16.9,12.2,,,0.25,8026.4,,,,
07/09/2004,21.6,12.9,,,0.00,11527.0,,,,
07/10/2004,27.6,8.7,,,0.00,27704.0,,,,
07/11/2004,30.0,9.7,,,0.00,21165.0,,,,
07/12/2004,30.1,15.7,,,0.00,22138.0,,,,
07/13/2004,30.1,14.5,,,4.57,19084.0,,,,
07/14/2004,24.4,14.7,,,0.00,19354.0,,,,
07/15/2004,26.6,10.9,,,0.00,26460.0,,,,
07/16/2004,25.5,10.0,,,0.25,14881.0,,,,
07/17/2004,25.9,14.2,,,1.78,24683.0,,,,
07/18/2004,27.8,9.8,,,0.00,26227.0,,,,
07/19/2004,28.2,9.7,,,0.00,22760.0,,,,
07/20/2004,29.3,15.2,,,0.00,25365.0,,,,
07/21/2004,31.3,13.1,,,19.81,15926.0,,,,
07/22/2004,26.9,14.5,,,0.00,22113.0,,,,
07/23/2004,22.4,10.5,,,0.00,27474.0,,,,
07/24/2004,22.4,6.6,,,0.00,26909.0,,,,
07/25/2004,25.3,4.7,,,0.00,27649.0,,,,
07/26/2004,28.3,5.3,,,0.00,25746.0,,,,
07/27/2004,28.7,10.4,,,0.00,26385.0,,,,
07/28/2004,30.0,9.4,,,0.00,24763.0,,,,
07/29/2004,28.6,13.4,,,0.00,18426.0,,,,
07/30/2004,24.5,18.6,,,1.27,5871.0,,,,
07/31/2004,24.0,12.1,,,0.25,21718.0,,,,
08/01/2004,29.0,11.3,,,0.00,18542.0,,,,
08/02/2004,30.2,14.5,,,0.00,16800.0,,,,
08/03/2004,28.1,14.0,,,0.00,23521.0,,,,
08/04/2004,25.2,16.1,,,0.00,24971.0,,,,
08/05/2004,21.7,11.3,,,0.00,24060.0,,,,
08/06/2004,25.2,5.7,,,0.00,25771.0,,,,
08/07/2004,27.9,6.3,,,0.00,22719.0,,,,
08/08/2004,27.7,7.3,,,0.00,23097.0,,,,
08/09/2004,26.9,15.9,,,17.53,13006.0,,,,
08/10/2004,18.7,12.6,,,15.24,5853.6,,,,
08/11/2004,15.3,10.8,,,1.27,8655.0,,,,
08/12/2004,17.7,9.5,,,6.10,9426.7,,,,
08/13/2004,20.2,8.3,,,0.00,20617.0,,,,
08/14/2004,22.7,4.2,,,0.00,24707.0,,,,
08/15/2004,25.6,5.5,,,0.00,24046.0,,,,
08/16/2004,25.4,6.2,,,0.00,20944.0,,,,
08/17/2004,23.1,13.3,,,0.51,12812.0,,,,
08/18/2004,26.2,11.3,,,0.25,18420.0,,,,
08/19/2004,18.9,6.9,,,0.00,23783.0,,,,
08/20/2004,20.0,4.0,,,0.00,17976.0,,,,
08/21/2004,20.5,1.9,,,0.00,23627.0,,,,
08/22/2004,27.4,3.9,,,0.00,14412.0,,,,
08/23/2004,23.9,13.7,,,0.25,20302.0,,,,
08/24/2004,28.9,14.5,,,0.00,16210.0,,,,
08/25/2004,27.1,19.9,,,14.22,9614.8,,,,
08/26/2004,27.0,19.8,,,0.51,14953.0,,,,
08/27/2004,27.9,17.4,,,14.22,20504.0,,,,
08/28/2004,19.7,13.4,,,3.05,9227.9,,,,
08/29/2004,18.4,11.4,,,0.51,10467.0,,,,
08/30/2004,22.3,8.6,,,0.00,15079.0,,,,
08/31/2004,23.4,11.8,,,0.00,17430.0,,,,
09/01/2004,27.1,13.4,,,1.02,14433.0,,,,
09/02/2004,29.1,13.5,,,0.00,18190.0,,,,
09/03/2004,30.7,12.1,,,0.00,20019.0,,,,
09/04/2004,29.5,14.4,,,0.00,17077.0,,,,
09/05/2004,29.7,14.9,,,0.00,14009.0,,,,
09/06/2004,28.8,15.3,,,2.29,10681.0,,,,
09/07/2004,21.1,10.7,,,0.00,20388.0,,,,
09/08/2004,23.2,8.3,,,0.00,18843.0,,,,
09/09/2004,22.3,7.3,,,0.00,18897.0,,,,
09/10/2004,28.3,4.8,,,0.00,19493.0,,,,
09/11/2004,28.1,13.2,,,1.27,13963.0,,,,
09/12/2004,29.9,9.6,,,0.00,18666.0,,,,
09/13/2004,30.5,13.7,,,0.00,17791.0,,,,
09/14/2004,30.0,19.2,,,0.00,16824.0,,,,
09/15/2004,30.2,18.4,,,4.83,17048.0,,,,
09/16/2004,21.4,10.2,,,1.02,18779.0,,,,
09/17/2004,20.2,4.2,,,0.00,18383.0,,,,
09/18/2004,25.5,2.8,,,0.00,18134.0,,,,
09/19/2004,26.3,6.9,,,0.00,18096.0,,,,
09/20/2004,27.7,8.3,,,0.00,18170.0,,,,
09/21/2004,27.8,4.9,,,0.00,17956.0,,,,
09/22/2004,29.3,5.9,,,0.00,17373.0,,,,
09/23/2004,31.1,6.0,,,0.00,15567.0,,,,
09/24/2004,27.8,15.4,,,0.00,15710.0,,,,
09/25/2004,20.1,3.8,,,0.00,11802.0,,,,
09/26/2004,25.5,2.4,,,0.00,16914.0,,,,
09/27/2004,25.1,2.9,,,1.27,15398.0,,,,
09/28/2004,16.7,8.6,,,1.52,16446.0,,,,
09/29/2004,20.3,-0.4,,,0.00,17198.0,,,,
09/30/2004,22.3,-2.6,,,0.00,16532.0,,,,
10/01/2004,23.8,5.7,,,2.54,12228.0,,,,
10/02/2004,14.2,0.9,,,9.65,16261.0,,,,
10/03/2004,17.9,1.3,,,0.00,12413.0,,,,
10/04/2004,11.0,2.1,,,3.05,8931.2,,,,
10/05/2004,14.7,-3.7,,,0.00,15283.0,,,,
10/06/2004,22.8,3.0,,,0.00,14560.0,,,,
10/07/2004,26.2,5.5,,,0.00,13604.0,,,,
10/08/2004,19.1,12.9,,,6.86,2224.2,,,,
10/09/2004,16.3,10.6,,,0.00,8545.2,,,,
10/10/2004,15.1,-0.6,,,0.00,14990.0,,,,
10/11/2004,17.7,-2.8,,,0.00,13292.0,,,,
10/12/2004,19.9,-1.7,,,0.25,13770.0,,,,
10/13/2004,19.1,-0.4,,,0.00,9592.2,,,,
10/14/2004,11.5,8.0,,,1.78,2759.5,,,,
10/15/2004,11.7,7.7,,,11.43,3109.7,,,,
10/16/2004,7.7,2.8,,,21.59,3297.1,,,,
10/17/2004,6.7,3.1,,,5.84,5259.6,,,,
10/18/2004,9.2,2.8,,,0.00,5888.7,,,,
10/19/2004,11.6,3.1,,,0.00,7915.0,,,,
10/20/2004,15.0,3.9,,,0.00,5676.2,,,,
10/21/2004,17.1,-0.9,,,0.00,10459.0,,,,
10/22/2004,12.3,-1.2,,,0.00,3928.4,,,,
10/23/2004,15.3,10.6,,,20.32,1076.4,,,,
10/24/2004,12.9,9.7,,,0.00,3071.0,,,,
10/25/2004,20.3,7.6,,,0.00,10437.0,,,,
10/26/2004,12.6,-0.2,,,5.59,5839.0,,,,
10/27/2004,8.6,6.1,,,2.03,2035.8,,,,
10/28/2004,14.3,5.7,,,2.29,5740.0,,,,
10/29/2004,19.1,10.6,,,9.40,2381.0,,,,
10/30/2004,21.9,8.9,,,0.25,4308.9,,,,
10/31/2004,10.4,5.7,,,1.52,5457.1,,,,
11/01/2004,6.4,4.3,,,4.57,2013.1,,,,
11/02/2004,7.5,4.1,,,3.81,2495.9,,,,
11/03/2004,9.6,3.2,,,0.00,5162.1,,,,
11/04/2004,7.1,2.9,,,4.83,1319.9,,,,
11/05/2004,10.1,4.2,,,0.00,7087.1,,,,
11/06/2004,16.2,3.2,,,0.00,6761.4,,,,
11/07/2004,10.5,3.0,,,0.00,5494.5,,,,
11/08/2004,3.4,-3.1,,,0.00,2747.0,,,,
11/09/2004,4.8,-3.7,,,0.00,3164.8,,,,
11/10/2004,13.6,2.5,,,8.38,2987.2,,,,
11/11/2004,6.9,-7.7,,,0.00,9231.1,,,,
11/12/2004,5.8,-8.3,,,0.25,5129.2,,,,
11/13/2004,7.7,-9.6,,,0.00,8985.1,,,,
11/14/2004,11.0,-6.8,,,0.00,8667.8,,,,
11/15/2004,11.2,-5.0,,,0.25,4422.1,,,,
11/16/2004,9.8,6.9,,,0.00,1536.0,,,,
11/17/2004,11.9,9.1,,,1.78,923.3,,,,
11/18/2004,12.9,-0.6,,,0.00,4700.0,,,,
11/19/2004,9.0,-0.7,,,0.76,3492.9,,,,
11/20/2004,12.1,6.1,,,1.78,1231.5,,,,
11/21/2004,7.2,-0.1,,,0.00,6723.9,,,,
11/22/2004,8.6,-5.6,,,0.00,6965.8,,,,
11/23/2004,9.0,-3.3,,,0.00,2032.4,,,,
11/24/2004,2.0,-3.5,,,0.00,2869.8,,,,
11/25/2004,1.1,-2.4,,,0.00,2219.6,,,,
11/26/2004,4.8,-1.9,,,0.25,4286.5,,,,
11/27/2004,5.7,0.7,,,13.72,778.5,,,,
11/28/2004,5.5,0.9,,,7.37,1190.1,,,,
11/29/2004,4.7,-5.5,,,0.00,4655.0,,,,
11/30/2004,4.6,-7.8,,,0.25,6900.1,,,,
12/01/2004,5.0,-2.0,,,0.00,6091.4,,,,
12/02/2004,3.1,-2.3,,,0.00,4843.8,,,,
12/03/2004,-0.7,-5.7,,,0.00,4770.5,,,,
12/04/2004,6.8,-2.0,,,8.89,2060.4,,,,
12/05/2004,2.2,-2.1,,,0.00,5095.3,,,,
12/06/2004,2.0,-1.6,,,1.78,1255.9,,,,
12/07/2004,3.8,1.2,,,35.05,280.2,,,,
12/08/2004,5.9,-0.6,,,0.51,4094.9,,,,
12/09/2004,6.5,1.3,,,0.00,2225.7,,,,
12/10/2004,5.3,-0.2,,,5.33,743.9,,,,
12/11/2004,2.6,-1.3,,,0.00,2144.0,,,,
12/12/2004,1.9,-1.8,,,8.89,1270.3,,,,
12/13/2004,0.2,-4.8,,,0.00,2284.1,,,,
12/14/2004,-2.8,-8.4,,,0.00,2150.1,,,,
12/15/2004,3.8,-11.4,,,0.25,6986.2,,,,
12/16/2004,2.6,-5.3,,,0.76,1116.2,,,,
12/17/2004,-1.6,-6.3,,,0.00,4574.1,,,,
12/18/2004,0.9,-10.9,,,0.25,869.5,,,,
12/19/2004,-10.7,-17.5,,,0.00,3453.1,,,,
12/20/2004,-9.5,-21.8,,,0.00,1356.8,,,,
12/21/2004,0.4,-9.7,,,0.25,2285.6,,,,
12/22/2004,-4.7,-9.2,,,0.00,2380.8,,,,
12/23/2004,-7.0,-9.9,,,0.00,2874.2,,,,
12/24/2004,-9.5,-20.9,,,0.00,7061.8,,,,
12/25/2004,-10.6,-20.8,,,0.00,2858.7,,,,
12/26/2004,-2.7,-23.5,,,0.00,6446.8,,,,
12/27/2004,-4.2,-24.2,,,0.00,3039.9,,,,
12/28/2004,1.5,-5.3,,,0.00,2064.9,,,,
12/29/2004,1.7,-10.7,,,0.76,2418.1,,,,
12/30/2004,6.5,-2.6,,,5.84,1638.1,,,,
12/31/2004,11.2,-0.8,,,0.25,6450.1,,,,
01/01/2005,-0.7,-4.7,,,0.00,3957.2,,,,
01/02/2005,3.8,-2.2,,,6.60,1471.0,,,,
01/03/2005,0.8,-4.1,,,0.00,2366.2,,,,
01/04/2005,-0.6,-6.1,,,0.00,3572.0,,,,
01/05/2005,-6.0,-9.8,,,0.00,2824.4,,,,
01/06/2005,-4.1,-12.2,,,0.00,2244.3,,,,
01/07/2005,-2.6,-6.0,,,0.00,2544.7,,,,
01/08/2005,-2.7,-4.5,,,0.00,1743.3,,,,
01/09/2005,-0.1,-3.7,,,0.25,1746.1,,,,
01/10/2005,-0.6,-10.3,,,0.00,2844.5,,,,
01/11/2005,0.4,-5.4,,,0.25,2839.9,,,,
01/12/2005,8.6,-0.2,,,19.30,1108.2,,,,
01/13/2005,6.5,-9.4,,,7.11,785.5,,,,
01/14/2005,-9.4,-14.0,,,0.00,4697.8,,,,
01/15/2005,-11.0,-14.0,,,0.00,4561.4,,,,
01/16/2005,-10.5,-14.4,,,0.00,4136.8,,,,
01/17/2005,-12.0,-15.6,,,0.00,3751.2,,,,
01/18/2005,-8.9,-16.7,,,0.00,5567.6,,,,
01/19/2005,-2.9,-9.3,,,0.00,2174.4,,,,
01/20/2005,-7.7,-18.7,,,0.00,4300.2,,,,
01/21/2005,-7.7,-26.9,,,0.00,8187.3,,,,
01/22/2005,-8.7,-15.8,,,0.00,5304.5,,,,
01/23/2005,-5.6,-29.6,,,0.25,8683.1,,,,
01/24/2005,-1.4,-6.6,,,0.25,3205.8,,,,
01/25/2005,-1.6,-4.2,,,0.00,2141.0,,,,
01/26/2005,-2.4,-22.8,,,0.00,9020.6,,,,
01/27/2005,-3.9,-24.6,,,0.00,9492.9,,,,
01/28/2005,-1.0,-24.8,,,0.00,9338.1,,,,
01/29/2005,1.1,-9.4,,,0.25,5218.3,,,,
01/30/2005,0.6,-3.1,,,0.00,3702.4,,,,
01/31/2005,0.2,-2.2,,,0.00,3146.2,,,,
02/01/2005,1.9,-1.5,,,0.25,3051.5,,,,
02/02/2005,3.0,-3.0,,,0.00,4604.5,,,,
02/03/2005,3.4,-7.8,,,0.00,4677.8,,,,
02/04/2005,11.1,-9.2,,,0.00,9493.4,,,,
02/05/2005,14.0,-4.6,,,0.00,9863.2,,,,
02/06/2005,9.1,3.2,,,2.79,3598.9,,,,
02/07/2005,4.5,-2.6,,,7.11,932.8,,,,
02/08/2005,-2.5,-6.5,,,0.00,3173.1,,,,
02/09/2005,-2.7,-9.2,,,0.00,6583.6,,,,
02/10/2005,0.2,-14.9,,,0.25,11880.0,,,,
02/11/2005,1.2,-9.7,,,0.00,2074.1,,,,
02/12/2005,5.5,-4.9,,,0.00,11634.0,,,,
02/13/2005,1.7,-7.2,,,0.00,8262.5,,,,
02/14/2005,2.4,-2.4,,,2.54,1497.6,,,,
02/15/2005,5.6,-2.5,,,0.00,8965.9,,,,
02/16/2005,-0.8,-4.8,,,0.00,6033.1,,,,
02/17/2005,-4.7,-10.1,,,0.00,7781.7,,,,
02/18/2005,-6.7,-12.9,,,0.00,7455.1,,,,
02/19/2005,-2.9,-12.9,,,0.00,10500.0,,,,
02/20/2005,-2.7,-13.6,,,0.00,4043.7,,,,
02/21/2005,0.6,-4.1,,,1.52,3853.0,,,,
02/22/2005,0.6,-14.3,,,0.51,7352.0,,,,
02/23/2005,2.8,-20.4,,,0.00,10373.0,,,,
02/24/2005,-0.8,-11.5,,,0.00,8636.7,,,,
02/25/2005,3.5,-10.3,,,2.29,7047.5,,,,
02/26/2005,-2.5,-19.2,,,0.00,14822.0,,,,
02/27/2005,0.2,-13.2,,,0.00,12833.0,,,,
02/28/2005,-0.6,-6.7,,,1.27,6595.8,,,,
03/01/2005,-4.3,-8.4,,,0.00,8499.2,,,,
03/02/2005,-4.2,-11.3,,,0.25,11729.0,,,,
03/03/2005,-1.0,-18.7,,,0.00,11974.0,,,,
03/04/2005,5.3,-20.3,,,1.27,12200.0,,,,
03/05/2005,4.4,-11.0,,,0.25,15178.0,,,,
03/06/2005,9.1,1.3,,,0.00,12869.0,,,,
03/07/2005,8.1,-8.1,,,0.25,4483.1,,,,
03/08/2005,-4.6,-16.6,,,0.76,14641.0,,,,
03/09/2005,-3.9,-9.8,,,0.25,11516.0,,,,
03/10/2005,-0.5,-18.5,,,0.00,12016.0,,,,
03/11/2005,0.4,-10.0,,,0.25,12382.0,,,,
03/12/2005,-2.6,-9.4,,,0.25,13275.0,,,,
03/13/2005,-1.3,-21.0,,,0.25,7511.1,,,,
03/14/2005,5.5,-20.0,,,0.00,16325.0,,,,
03/15/2005,4.3,-13.3,,,0.00,14270.0,,,,
03/16/2005,1.9,-12.9,,,1.02,8759.4,,,,
03/17/2005,5.0,-7.7,,,1.27,17057.0,,,,
03/18/2005,2.3,-14.8,,,0.00,15141.0,,,,
03/19/2005,0.4,-3.3,,,1.02,4515.8,,,,
03/20/2005,1.9,-1.8,,,2.29,5942.8,,,,
03/21/2005,5.5,-5.6,,,0.76,16662.0,,,,
03/22/2005,5.1,-8.7,,,0.00,17720.0,,,,
03/23/2005,6.1,-7.1,,,0.00,16329.0,,,,
03/24/2005,5.3,-9.9,,,0.00,15233.0,,,,
03/25/2005,3.4,-8.4,,,0.00,20092.0,,,,
03/26/2005,7.6,-9.6,,,0.00,19314.0,,,,
03/27/2005,10.3,-7.4,,,0.00,20213.0,,,,
03/28/2005,17.8,-4.4,,,0.00,20073.0,,,,
03/29/2005,18.3,-3.7,,,0.00,18284.0,,,,
03/30/2005,18.5,7.5,,,4.83,13171.0,,,,
03/31/2005,10.8,3.1,,,2.79,3285.0,,,,
04/01/2005,13.4,0.6,,,0.00,14449.0,,,,
04/02/2005,10.4,-3.3,,,0.00,21004.0,,,,
04/03/2005,11.1,-0.7,,,0.00,21619.0,,,,
04/04/2005,15.6,-4.3,,,0.00,20522.0,,,,
04/05/2005,24.2,2.1,,,0.00,17618.0,,,,
