"station","lat","lon","elev","depth","forest","t.rf","t.best","t"
"USW00094814",44.3592,-84.6739,350.5,50,"open",7.98214806552248,7.98214806552248,NA
"USW00094847",42.2311,-83.3311,192,0,"open",9.43033945269585,9.26867299443278,9.26867299443278
"USW00094847",42.2311,-83.3311,192,10,"forest",10.9734383608426,10.9734383608426,NA
"USW00094847",42.2311,-83.3311,192,10,"open",11.1304297129837,11.1304297129837,NA
"USW00094847",42.2311,-83.3311,192,50,"forest",10.9488531102726,10.9488531102726,NA
"USW00094847",42.2311,-83.3311,192,50,"open",11.1079781001352,11.1079781001352,NA
"USW00094849",45.0717,-83.5644,208.2,0,"open",6.08324258288883,5.9999178607283,5.9999178607283
"USW00094849",45.0717,-83.5644,208.2,10,"forest",7.87381666720575,7.87381666720575,NA
"USW00094849",45.0717,-83.5644,208.2,10,"open",7.92517073264413,7.92517073264413,NA
"USW00094849",45.0717,-83.5644,208.2,50,"forest",7.98759549549438,7.98759549549438,NA
"USW00094849",45.0717,-83.5644,208.2,50,"open",8.06281932505278,8.06281932505278,NA
"USW00094860",42.8939,-85.545,266.7,0,"open",8.69102907329836,8.62747102052229,8.5869898989899
"USW00094860",42.8939,-85.545,266.7,10,"forest",10.3935533113197,10.3935533113197,NA
"USW00094860",42.8939,-85.545,266.7,10,"open",10.5207886552414,10.5207886552414,NA
"USW00094860",42.8939,-85.545,266.7,50,"forest",10.2529449514168,10.2529449514168,NA
"USW00094860",42.8939,-85.545,266.7,50,"open",10.3771917728099,10.3771917728099,NA
"aetna",43.5544,-85.9605,285,0,"open",7.88549671552874,7.88549671552874,NA
"aetna",43.5544,-85.9605,285,10,"forest",9.74419015898907,9.74419015898907,NA
"aetna",43.5544,-85.9605,285,10,"open",10.1732001375666,10.1732001375666,NA
"aetna",43.5544,-85.9605,285,50,"forest",9.71526462836173,9.71526462836173,NA
"aetna",43.5544,-85.9605,285,50,"open",10.1000590023219,10.1000590023219,NA
"allegan",42.4866,-85.8122,212,0,"open",9.0291604886445,9.0291604886445,NA
"allegan",42.4866,-85.8122,212,10,"forest",11.745171047332,11.745171047332,NA
"allegan",42.4866,-85.8122,212,10,"open",11.9442398871466,11.9442398871466,NA
"allegan",42.4866,-85.8122,212,50,"forest",11.5744295887669,11.5744295887669,NA
"allegan",42.4866,-85.8122,212,50,"open",11.7740325102787,11.7740325102787,NA
"alpine",43.0733,-85.7228,281,0,"open",8.35851401957168,8.35851401957168,NA
"alpine",43.0733,-85.7228,281,10,"forest",10.2232051749116,10.2232051749116,NA
"alpine",43.0733,-85.7228,281,10,"open",10.4122129218911,10.4122129218911,NA
"alpine",43.0733,-85.7228,281,50,"forest",10.3623125879592,10.3623125879592,NA
"alpine",43.0733,-85.7228,281,50,"open",10.5591352690452,10.5591352690452,NA
"arlene",44.3966,-85.2935,403,0,"open",6.61419709874769,6.61419709874769,NA
"arlene",44.3966,-85.2935,403,10,"forest",9.06555413512734,9.06555413512734,NA
"arlene",44.3966,-85.2935,403,10,"open",9.52986318665943,9.52986318665943,NA
"arlene",44.3966,-85.2935,403,50,"forest",8.90178884304661,8.90178884304661,NA
"arlene",44.3966,-85.2935,403,50,"open",9.38286853755118,9.38286853755118,NA
"belding",43.1125,-85.3122,257,0,"open",8.07069742666145,8.07069742666145,NA
"belding",43.1125,-85.3122,257,10,"forest",9.79980155976901,9.79980155976901,NA
"belding",43.1125,-85.3122,257,10,"open",9.97102894139335,9.97102894139335,NA
"belding",43.1125,-85.3122,257,50,"forest",9.92573971749133,9.92573971749133,NA
"belding",43.1125,-85.3122,257,50,"open",10.0983875828738,10.0983875828738,NA
"benona",43.6304,-86.4931,256,0,"open",7.96626626099125,7.96626626099125,NA
"benona",43.6304,-86.4931,256,10,"forest",10.0681345959243,10.0681345959243,NA
"benona",43.6304,-86.4931,256,10,"open",10.3273647893201,10.3273647893201,NA
"benona",43.6304,-86.4931,256,50,"forest",10.1671626591841,10.1671626591841,NA
"benona",43.6304,-86.4931,256,50,"open",10.4173529996915,10.4173529996915,NA
"benzonia",44.5593,-86.1172,253,0,"open",7.64986215560034,7.64986215560034,NA
"benzonia",44.5593,-86.1172,253,10,"forest",10.1859089051333,10.1859089051333,NA
"benzonia",44.5593,-86.1172,253,10,"open",10.7362080651901,10.7362080651901,NA
"benzonia",44.5593,-86.1172,253,50,"forest",10.0065698179387,10.0065698179387,NA
"benzonia",44.5593,-86.1172,253,50,"open",10.5081130622951,10.5081130622951,NA
"berriensprings",41.9352,-86.3797,228,0,"open",9.41444515735687,9.41444515735687,NA
"berriensprings",41.9352,-86.3797,228,10,"forest",11.5186691022708,11.5186691022708,NA
"berriensprings",41.9352,-86.3797,228,10,"open",11.6713330900489,11.6713330900489,NA
"berriensprings",41.9352,-86.3797,228,50,"forest",11.4533822243146,11.4533822243146,NA
"berriensprings",41.9352,-86.3797,228,50,"open",11.6089534603991,11.6089534603991,NA
"cassopolis",41.953,-85.9902,290,0,"open",9.486012169454,9.486012169454,NA
"cassopolis",41.953,-85.9902,290,10,"forest",12.367876327807,12.367876327807,NA
"cassopolis",41.953,-85.9902,290,10,"open",12.5671266464268,12.5671266464268,NA
"cassopolis",41.953,-85.9902,290,50,"forest",12.0995101193425,12.0995101193425,NA
"cassopolis",41.953,-85.9902,290,50,"open",12.2917489830209,12.2917489830209,NA
"charlevoix",45.2547,-85.3196,240,0,"open",7.07684848576809,7.07684848576809,NA
"charlevoix",45.2547,-85.3196,240,10,"forest",8.95436694718227,8.95436694718227,NA
"charlevoix",45.2547,-85.3196,240,10,"open",9.11991828122453,9.11991828122453,NA
"charlevoix",45.2547,-85.3196,240,50,"forest",9.07366606250923,9.07366606250923,NA
"charlevoix",45.2547,-85.3196,240,50,"open",9.25269649454902,9.25269649454902,NA
"charlotte",42.6509,-84.916,285,0,"open",8.55973724971705,8.55973724971705,NA
"charlotte",42.6509,-84.916,285,10,"forest",9.6411722911005,9.6411722911005,NA
"charlotte",42.6509,-84.916,285,10,"open",9.75773164509752,9.75773164509752,NA
"charlotte",42.6509,-84.916,285,50,"forest",9.92575692136747,9.92575692136747,NA
"charlotte",42.6509,-84.916,285,50,"open",10.0722840537717,10.0722840537717,NA
"clarksville",42.8733,-85.2604,273,0,"open",8.29636551932628,8.29636551932628,NA
"clarksville",42.8733,-85.2604,273,10,"forest",10.2995967040378,10.2995967040378,NA
"clarksville",42.8733,-85.2604,273,10,"open",10.4607455570905,10.4607455570905,NA
"clarksville",42.8733,-85.2604,273,50,"forest",10.0143732288184,10.0143732288184,NA
"clarksville",42.8733,-85.2604,273,50,"open",10.1477022714518,10.1477022714518,NA
"conklin",43.1187,-85.8284,250,0,"open",8.37135903927612,8.37135903927612,NA
"conklin",43.1187,-85.8284,250,10,"forest",10.2975826226925,10.2975826226925,NA
"conklin",43.1187,-85.8284,250,10,"open",10.4800674153731,10.4800674153731,NA
"conklin",43.1187,-85.8284,250,50,"forest",10.4343505870616,10.4343505870616,NA
"conklin",43.1187,-85.8284,250,50,"open",10.6132383253793,10.6132383253793,NA
"constantine",41.8243,-85.6591,254,0,"open",9.39262771917747,9.39262771917747,NA
"constantine",41.8243,-85.6591,254,10,"forest",10.5601800208857,10.5601800208857,NA
"constantine",41.8243,-85.6591,254,10,"open",10.7112933721809,10.7112933721809,NA
"constantine",41.8243,-85.6591,254,50,"forest",10.7703341259566,10.7703341259566,NA
"constantine",41.8243,-85.6591,254,50,"open",10.9298786209846,10.9298786209846,NA
"deerfield",41.8626,-83.7979,208,0,"open",9.47317923894284,9.47317923894284,NA
"deerfield",41.8626,-83.7979,208,10,"forest",11.0754129924725,11.0754129924725,NA
"deerfield",41.8626,-83.7979,208,10,"open",11.271740399569,11.271740399569,NA
"deerfield",41.8626,-83.7979,208,50,"forest",11.1258735444471,11.1258735444471,NA
"deerfield",41.8626,-83.7979,208,50,"open",11.3275340651772,11.3275340651772,NA
"eastleland",45.0301,-85.6743,257,0,"open",6.97509191809903,6.97509191809903,NA
"eastleland",45.0301,-85.6743,257,10,"forest",8.87425691279576,8.87425691279576,NA
"eastleland",45.0301,-85.6743,257,10,"open",9.01102557501214,9.01102557501214,NA
"eastleland",45.0301,-85.6743,257,50,"forest",9.05117463951062,9.05117463951062,NA
"eastleland",45.0301,-85.6743,257,50,"open",9.24835763475988,9.24835763475988,NA
"eastport",45.1081,-85.3247,228,0,"open",7.23972426722096,7.23972426722096,NA
"eastport",45.1081,-85.3247,228,10,"forest",8.98753412107483,8.98753412107483,NA
"eastport",45.1081,-85.3247,228,10,"open",9.15479987187835,9.15479987187835,NA
"eastport",45.1081,-85.3247,228,50,"forest",9.19367849673128,9.19367849673128,NA
"eastport",45.1081,-85.3247,228,50,"open",9.41534663288707,9.41534663288707,NA
"elbridge",43.6793,-86.1893,276,0,"open",7.67853808169549,7.67853808169549,NA
"elbridge",43.6793,-86.1893,276,10,"forest",9.65703289410055,9.65703289410055,NA
"elbridge",43.6793,-86.1893,276,10,"open",10.2500696982735,10.2500696982735,NA
"elbridge",43.6793,-86.1893,276,50,"forest",9.68745825994338,9.68745825994338,NA
"elbridge",43.6793,-86.1893,276,50,"open",10.2754684215655,10.2754684215655,NA
"elkrapids",44.8448,-85.4062,198,0,"open",7.21328771899789,7.21328771899789,NA
"elkrapids",44.8448,-85.4062,198,10,"forest",9.21805048816253,9.21805048816253,NA
"elkrapids",44.8448,-85.4062,198,10,"open",9.64030722905482,9.64030722905482,NA
"elkrapids",44.8448,-85.4062,198,50,"forest",9.35204884898318,9.35204884898318,NA
"elkrapids",44.8448,-85.4062,198,50,"open",9.78795328506779,9.78795328506779,NA
"emmett",42.9915,-82.76,240,0,"open",8.28522180502208,8.28522180502208,NA
"emmett",42.9915,-82.76,240,10,"forest",9.78120402642466,9.78120402642466,NA
"emmett",42.9915,-82.76,240,10,"open",9.94437263286191,9.94437263286191,NA
"emmett",42.9915,-82.76,240,50,"forest",10.002816191458,10.002816191458,NA
"emmett",42.9915,-82.76,240,50,"open",10.1901893157761,10.1901893157761,NA
"entrican",43.3541,-85.1791,290,0,"open",7.93293215079871,7.93293215079871,NA
"entrican",43.3541,-85.1791,290,10,"forest",9.36198358272224,9.36198358272224,NA
"entrican",43.3541,-85.1791,290,10,"open",9.56072766753968,9.56072766753968,NA
"entrican",43.3541,-85.1791,290,50,"forest",9.60580649972843,9.60580649972843,NA
"entrican",43.3541,-85.1791,290,50,"open",9.81218495858252,9.81218495858252,NA
"fennville",42.5951,-86.1561,214,0,"open",8.87267981173973,8.87267981173973,NA
"fennville",42.5951,-86.1561,214,10,"forest",11.3203386101966,11.3203386101966,NA
"fennville",42.5951,-86.1561,214,10,"open",11.4890025652022,11.4890025652022,NA
"fennville",42.5951,-86.1561,214,50,"forest",11.3225698977473,11.3225698977473,NA
"fennville",42.5951,-86.1561,214,50,"open",11.4949547193728,11.4949547193728,NA
"freeland",43.5631,-84.0233,182,0,"open",8.14776511213138,8.14776511213138,NA
"freeland",43.5631,-84.0233,182,10,"forest",9.29101830611982,9.29101830611982,NA
"freeland",43.5631,-84.0233,182,10,"open",9.45399336023439,9.45399336023439,NA
"freeland",43.5631,-84.0233,182,50,"forest",9.62067149783167,9.62067149783167,NA
"freeland",43.5631,-84.0233,182,50,"open",9.81605749903133,9.81605749903133,NA
"fremont",43.4225,-85.9551,233,0,"open",8.1512551672135,8.1512551672135,NA
"fremont",43.4225,-85.9551,233,10,"forest",10.3785154321163,10.3785154321163,NA
"fremont",43.4225,-85.9551,233,10,"open",10.6085591633972,10.6085591633972,NA
"fremont",43.4225,-85.9551,233,50,"forest",10.4128358942198,10.4128358942198,NA
"fremont",43.4225,-85.9551,233,50,"open",10.6149240002411,10.6149240002411,NA
"gaylord",45.0315,-84.8481,434,0,"open",6.25378130006309,6.25378130006309,NA
"gaylord",45.0315,-84.8481,434,10,"forest",8.36804868939726,8.36804868939726,NA
"gaylord",45.0315,-84.8481,434,10,"open",8.51968011888238,8.51968011888238,NA
"gaylord",45.0315,-84.8481,434,50,"forest",8.41477499333896,8.41477499333896,NA
"gaylord",45.0315,-84.8481,434,50,"open",8.62444011660021,8.62444011660021,NA
"grant",43.3232,-85.8484,241,0,"open",8.21726929803111,8.21726929803111,NA
"grant",43.3232,-85.8484,241,10,"forest",10.1151530902464,10.1151530902464,NA
"grant",43.3232,-85.8484,241,10,"open",10.3040171423441,10.3040171423441,NA
"grant",43.3232,-85.8484,241,50,"forest",10.2191742250949,10.2191742250949,NA
"grant",43.3232,-85.8484,241,50,"open",10.3992173443027,10.3992173443027,NA
"hart",43.7366,-86.3594,233,0,"open",7.99549816164696,7.99549816164696,NA
"hart",43.7366,-86.3594,233,10,"forest",9.98945610775985,9.98945610775985,NA
"hart",43.7366,-86.3594,233,10,"open",10.3346938979209,10.3346938979209,NA
"hart",43.7366,-86.3594,233,50,"forest",10.0712473790345,10.0712473790345,NA
"hart",43.7366,-86.3594,233,50,"open",10.3926873082603,10.3926873082603,NA
"haslett",42.7703,-84.3297,281,0,"open",8.62812844710928,8.62812844710928,NA
"haslett",42.7703,-84.3297,281,10,"forest",10.1670614218235,10.1670614218235,NA
"haslett",42.7703,-84.3297,281,10,"open",10.3160415809414,10.3160415809414,NA
"haslett",42.7703,-84.3297,281,50,"forest",10.345885711397,10.345885711397,NA
"haslett",42.7703,-84.3297,281,50,"open",10.5079491905827,10.5079491905827,NA
"hastings",42.535,-85.3019,283,0,"open",8.68184335419388,8.68184335419388,NA
"hastings",42.535,-85.3019,283,10,"forest",10.6778873457031,10.6778873457031,NA
"hastings",42.535,-85.3019,283,10,"open",10.8122771341367,10.8122771341367,NA
"hastings",42.535,-85.3019,283,50,"forest",10.7311041425544,10.7311041425544,NA
"hastings",42.535,-85.3019,283,50,"open",10.8646518696454,10.8646518696454,NA
"hawks",45.2994,-83.8528,252,0,"open",6.299427060044,6.299427060044,NA
"hawks",45.2994,-83.8528,252,10,"forest",8.73107118136917,8.73107118136917,NA
"hawks",45.2994,-83.8528,252,10,"open",8.79833193703453,8.79833193703453,NA
"hawks",45.2994,-83.8528,252,50,"forest",8.87807164192513,8.87807164192513,NA
"hawks",45.2994,-83.8528,252,50,"open",8.96716814580343,8.96716814580343,NA
"ithaca",43.3154,-84.4884,218,0,"open",8.27871153939062,8.27871153939062,NA
"ithaca",43.3154,-84.4884,218,10,"forest",9.55744859393323,9.55744859393323,NA
"ithaca",43.3154,-84.4884,218,10,"open",9.71856710180618,9.71856710180618,NA
"ithaca",43.3154,-84.4884,218,50,"forest",9.86560231122519,9.86560231122519,NA
"ithaca",43.3154,-84.4884,218,50,"open",10.0511378447306,10.0511378447306,NA
"kalamazoo",42.3546,-85.5855,268,0,"open",8.86922840417408,8.86922840417408,NA
"kalamazoo",42.3546,-85.5855,268,10,"forest",11.3012846690639,11.3012846690639,NA
"kalamazoo",42.3546,-85.5855,268,10,"open",11.4380567836956,11.4380567836956,NA
"kalamazoo",42.3546,-85.5855,268,50,"forest",11.245928598147,11.245928598147,NA
"kalamazoo",42.3546,-85.5855,268,50,"open",11.3847993981036,11.3847993981036,NA
"kalkaska",44.6555,-85.0743,351,0,"open",6.34312439158125,6.34312439158125,NA
"kalkaska",44.6555,-85.0743,351,10,"forest",8.79269363449244,8.79269363449244,NA
"kalkaska",44.6555,-85.0743,351,10,"open",9.26643056251266,9.26643056251266,NA
"kalkaska",44.6555,-85.0743,351,50,"forest",8.71599973906063,8.71599973906063,NA
"kalkaska",44.6555,-85.0743,351,50,"open",9.18756172314283,9.18756172314283,NA
"kentcity",43.2463,-85.7718,290,0,"open",8.29681040194353,8.29681040194353,NA
"kentcity",43.2463,-85.7718,290,10,"forest",9.87796452430981,9.87796452430981,NA
"kentcity",43.2463,-85.7718,290,10,"open",10.0424390135454,10.0424390135454,NA
"kentcity",43.2463,-85.7718,290,50,"forest",10.1297683534462,10.1297683534462,NA
"kentcity",43.2463,-85.7718,290,50,"open",10.3114415002871,10.3114415002871,NA
"kewadin",44.9526,-85.3347,238,0,"open",7.61920659204786,7.61920659204786,NA
"kewadin",44.9526,-85.3347,238,10,"forest",9.54027975180282,9.54027975180282,NA
"kewadin",44.9526,-85.3347,238,10,"open",10.0541687857314,10.0541687857314,NA
"kewadin",44.9526,-85.3347,238,50,"forest",9.526339193225,9.526339193225,NA
"kewadin",44.9526,-85.3347,238,50,"open",10.0338707977828,10.0338707977828,NA
"linwood",43.7199,-84.0275,188,0,"open",7.77581179879695,7.77581179879695,NA
"linwood",43.7199,-84.0275,188,10,"forest",9.17554537616318,9.17554537616318,NA
"linwood",43.7199,-84.0275,188,10,"open",9.36159186116762,9.36159186116762,NA
"linwood",43.7199,-84.0275,188,50,"forest",9.5078321718508,9.5078321718508,NA
"linwood",43.7199,-84.0275,188,50,"open",9.73467612368259,9.73467612368259,NA
"ludington",43.9043,-86.3798,200,0,"open",7.7803307664765,7.7803307664765,NA
"ludington",43.9043,-86.3798,200,10,"forest",9.72782643214255,9.72782643214255,NA
"ludington",43.9043,-86.3798,200,10,"open",10.0616462058425,10.0616462058425,NA
"ludington",43.9043,-86.3798,200,50,"forest",9.89878154560922,9.89878154560922,NA
"ludington",43.9043,-86.3798,200,50,"open",10.2270161929967,10.2270161929967,NA
"mcbain",44.1861,-85.1251,360,0,"open",6.42144707491823,6.42144707491823,NA
"mcbain",44.1861,-85.1251,360,10,"forest",8.36632971150404,8.36632971150404,NA
"mcbain",44.1861,-85.1251,360,10,"open",8.50850402529903,8.50850402529903,NA
"mcbain",44.1861,-85.1251,360,50,"forest",8.42175461208955,8.42175461208955,NA
"mcbain",44.1861,-85.1251,360,50,"open",8.64805812740224,8.64805812740224,NA
"mears",43.6834,-86.4107,229,0,"open",8.04272430770556,8.04272430770556,NA
"mears",43.6834,-86.4107,229,10,"forest",9.92088842026993,9.92088842026993,NA
"mears",43.6834,-86.4107,229,10,"open",10.2821984171549,10.2821984171549,NA
"mears",43.6834,-86.4107,229,50,"forest",9.93570739915977,9.93570739915977,NA
"mears",43.6834,-86.4107,229,50,"open",10.2796726691376,10.2796726691376,NA
"mecosta",43.5653,-85.2449,305,0,"open",7.64686698342493,7.64686698342493,NA
"mecosta",43.5653,-85.2449,305,10,"forest",9.41614158482692,9.41614158482692,NA
"mecosta",43.5653,-85.2449,305,10,"open",9.77734130036739,9.77734130036739,NA
"mecosta",43.5653,-85.2449,305,50,"forest",9.42910042216233,9.42910042216233,NA
"mecosta",43.5653,-85.2449,305,50,"open",9.80530010724504,9.80530010724504,NA
"mountpleasant",43.5759,-84.7737,242,0,"open",8.06460540458297,8.06460540458297,NA
"mountpleasant",43.5759,-84.7737,242,10,"forest",9.8759103471319,9.8759103471319,NA
"mountpleasant",43.5759,-84.7737,242,10,"open",10.0925623033894,10.0925623033894,NA
"mountpleasant",43.5759,-84.7737,242,50,"forest",9.95220254407358,9.95220254407358,NA
"mountpleasant",43.5759,-84.7737,242,50,"open",10.1645858918797,10.1645858918797,NA
"msuhort",42.6734,-84.487,264,0,"open",8.33515258461481,8.33515258461481,NA
"msuhort",42.6734,-84.487,264,10,"forest",10.10847227809,10.10847227809,NA
"msuhort",42.6734,-84.487,264,10,"open",10.2546754043667,10.2546754043667,NA
"msuhort",42.6734,-84.487,264,50,"forest",10.2584428645017,10.2584428645017,NA
"msuhort",42.6734,-84.487,264,50,"open",10.4045350148442,10.4045350148442,NA
"msuhtrc",42.711,-84.476,257,0,"open",8.45401826581947,8.45401826581947,NA
"msuhtrc",42.711,-84.476,257,10,"forest",9.97030699474971,9.97030699474971,NA
"msuhtrc",42.711,-84.476,257,10,"open",10.1167195364602,10.1167195364602,NA
"msuhtrc",42.711,-84.476,257,50,"forest",10.1520207749726,10.1520207749726,NA
"msuhtrc",42.711,-84.476,257,50,"open",10.30310470857,10.30310470857,NA
"ncmc",45.3558,-84.9371,233,0,"open",6.71531507601055,6.71531507601055,NA
"ncmc",45.3558,-84.9371,233,10,"forest",8.72700365320492,8.72700365320492,NA
"ncmc",45.3558,-84.9371,233,10,"open",8.8004005389718,8.8004005389718,NA
"ncmc",45.3558,-84.9371,233,50,"forest",8.80634046690588,8.80634046690588,NA
"ncmc",45.3558,-84.9371,233,50,"open",8.88342382569788,8.88342382569788,NA
"newera",43.5609,-86.3777,269,0,"open",8.02444297516041,8.02444297516041,NA
"newera",43.5609,-86.3777,269,10,"forest",9.75273484271267,9.75273484271267,NA
"newera",43.5609,-86.3777,269,10,"open",10.0351594879231,10.0351594879231,NA
"newera",43.5609,-86.3777,269,50,"forest",9.87743894000583,9.87743894000583,NA
"newera",43.5609,-86.3777,269,50,"open",10.1426866234108,10.1426866234108,NA
"northport",45.1359,-85.651,236,0,"open",7.13049102864607,7.13049102864607,NA
"northport",45.1359,-85.651,236,10,"forest",8.51148050985461,8.51148050985461,NA
"northport",45.1359,-85.651,236,10,"open",8.58963775895563,8.58963775895563,NA
"northport",45.1359,-85.651,236,50,"forest",8.78682424596463,8.78682424596463,NA
"northport",45.1359,-85.651,236,50,"open",8.89920759214957,8.89920759214957,NA
"nwmhrs",44.8831,-85.6777,247,0,"open",7.60300099275733,7.60300099275733,NA
"nwmhrs",44.8831,-85.6777,247,10,"forest",9.39611757136191,9.39611757136191,NA
"nwmhrs",44.8831,-85.6777,247,10,"open",9.78430831718826,9.78430831718826,NA
"nwmhrs",44.8831,-85.6777,247,50,"forest",9.4776136436111,9.4776136436111,NA
"nwmhrs",44.8831,-85.6777,247,50,"open",9.85366535179908,9.85366535179908,NA
"oldmission",44.932,-85.4996,219,0,"open",7.37919929266943,7.37919929266943,NA
"oldmission",44.932,-85.4996,219,10,"forest",9.44044101644798,9.44044101644798,NA
"oldmission",44.932,-85.4996,219,10,"open",9.87431948888838,9.87431948888838,NA
"oldmission",44.932,-85.4996,219,50,"forest",9.46809000513952,9.46809000513952,NA
"oldmission",44.932,-85.4996,219,50,"open",9.9212892991062,9.9212892991062,NA
"onekama",44.4165,-86.2131,247,0,"open",7.42290368536164,7.42290368536164,NA
"onekama",44.4165,-86.2131,247,10,"forest",9.46720593788027,9.46720593788027,NA
"onekama",44.4165,-86.2131,247,10,"open",9.84026847753454,9.84026847753454,NA
"onekama",44.4165,-86.2131,247,50,"forest",9.60485443464758,9.60485443464758,NA
"onekama",44.4165,-86.2131,247,50,"open",10.0049981830425,10.0049981830425,NA
"southhaven",42.3579,-86.2894,189,0,"open",9.13281090654295,9.13281090654295,NA
"southhaven",42.3579,-86.2894,189,10,"forest",11.6997706962275,11.6997706962275,NA
"southhaven",42.3579,-86.2894,189,10,"open",11.8658333790634,11.8658333790634,NA
"southhaven",42.3579,-86.2894,189,50,"forest",11.5678477013059,11.5678477013059,NA
"southhaven",42.3579,-86.2894,189,50,"open",11.7379215581975,11.7379215581975,NA
"standale",42.9557,-85.7521,226,0,"open",8.64321971955987,8.64321971955987,NA
"standale",42.9557,-85.7521,226,10,"forest",10.8374816225572,10.8374816225572,NA
"standale",42.9557,-85.7521,226,10,"open",11.0222446282967,11.0222446282967,NA
"standale",42.9557,-85.7521,226,50,"forest",10.7963656217298,10.7963656217298,NA
"standale",42.9557,-85.7521,226,50,"open",10.9794122896063,10.9794122896063,NA
"westolive",42.9715,-86.0765,194,0,"open",8.92396850717797,8.92396850717797,NA
"westolive",42.9715,-86.0765,194,10,"forest",11.4166702715257,11.4166702715257,NA
"westolive",42.9715,-86.0765,194,10,"open",11.5754960649171,11.5754960649171,NA
"westolive",42.9715,-86.0765,194,50,"forest",11.1954972014717,11.1954972014717,NA
"westolive",42.9715,-86.0765,194,50,"open",11.3500936729742,11.3500936729742,NA
"williamsburg20",44.8153,-85.4445,213,0,"open",7.21344902150853,7.21344902150853,NA
"williamsburg20",44.8153,-85.4445,213,10,"forest",9.12748653995591,9.12748653995591,NA
"williamsburg20",44.8153,-85.4445,213,10,"open",9.38507977808564,9.38507977808564,NA
"williamsburg20",44.8153,-85.4445,213,50,"forest",9.24102126418832,9.24102126418832,NA
"williamsburg20",44.8153,-85.4445,213,50,"open",9.52320881974642,9.52320881974642,NA
"wmich",42.256,-85.6395,284,0,"open",9.21087190964533,9.21087190964533,NA
"wmich",42.256,-85.6395,284,10,"forest",11.2215464116053,11.2215464116053,NA
"wmich",42.256,-85.6395,284,10,"open",11.3824012727529,11.3824012727529,NA
"wmich",42.256,-85.6395,284,50,"forest",11.1306913828807,11.1306913828807,NA
"wmich",42.256,-85.6395,284,50,"open",11.2906770591354,11.2906770591354,NA
